Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2018,1,1,0,30,0,0,0,-14,-10.200000000000001,1028,333,2.5,0.14,0,0,0
2018,1,1,1,30,0,0,0,-13.9,-10.3,1029,334,2.6,0.14,0,0,0
2018,1,1,2,30,0,0,0,-13.8,-10.5,1029,335,2.8000000000000003,0.14,0,0,0
2018,1,1,3,30,0,0,0,-13.9,-10.5,1029,336,2.9000000000000004,0.14,0,0,0
2018,1,1,4,30,0,0,0,-14.100000000000001,-10.700000000000001,1030,334,2.7,0.14,0,0,0
2018,1,1,5,30,0,0,0,-14.4,-10.9,1030,330,2.3000000000000003,0.14,0,0,0
2018,1,1,6,30,0,0,0,-14.5,-11.100000000000001,1030,324,2,0.14,0,0,0
2018,1,1,7,30,42,6,6,-14.600000000000001,-10.3,1031,316,2.3000000000000003,0.14,8,111,9
2018,1,1,8,30,493,56,137,-14.9,-8.6,1031,314,3,0.14,40,660,148
2018,1,1,9,30,613,106,291,-15.700000000000001,-7.1000000000000005,1032,319,3.6,0.14,56,831,307
2018,1,1,10,30,338,214,350,-16.400000000000002,-6.2,1031,320,4,0.14,67,900,430
2018,1,1,11,30,228,252,357,-16.5,-5.7,1031,316,4.1000000000000005,0.14,74,930,502
2018,1,1,12,30,133,268,331,-16.400000000000002,-5.300000000000001,1030,310,4.1000000000000005,0.14,77,928,513
2018,1,1,13,30,202,213,300,-16.2,-5.1000000000000005,1029,305,4.2,0.14,76,900,464
2018,1,1,14,30,172,186,246,-16,-5,1029,302,4.2,0.14,67,840,358
2018,1,1,15,30,587,66,196,-16,-5.300000000000001,1029,300,4.2,0.14,51,716,210
2018,1,1,16,30,4,33,33,-15.9,-5.7,1030,299,4,0.14,26,392,52
2018,1,1,17,30,0,0,0,-15.5,-6.5,1030,299,3.7,0.14,0,0,0
2018,1,1,18,30,0,0,0,-15.100000000000001,-7.300000000000001,1031,300,4,0.14,0,0,0
2018,1,1,19,30,0,0,0,-15.3,-7.7,1031,303,4.5,0.13,0,0,0
2018,1,1,20,30,0,0,0,-15.9,-8.1,1032,305,4.7,0.13,0,0,0
2018,1,1,21,30,0,0,0,-16.3,-8.700000000000001,1032,305,4.6000000000000005,0.13,0,0,0
2018,1,1,22,30,0,0,0,-16.5,-9.4,1032,306,4.5,0.13,0,0,0
2018,1,1,23,30,0,0,0,-16.7,-9.9,1032,306,4.5,0.13,0,0,0
2018,1,2,0,30,0,0,0,-17,-10.3,1032,303,4.3,0.13,0,0,0
2018,1,2,1,30,0,0,0,-17,-10.600000000000001,1033,298,4.1000000000000005,0.13,0,0,0
2018,1,2,2,30,0,0,0,-16.7,-10.8,1033,293,3.9000000000000004,0.13,0,0,0
2018,1,2,3,30,0,0,0,-16.6,-11,1033,291,3.9000000000000004,0.13,0,0,0
2018,1,2,4,30,0,0,0,-16.5,-11.200000000000001,1033,289,3.8000000000000003,0.13,0,0,0
2018,1,2,5,30,0,0,0,-16.5,-11.4,1033,288,3.8000000000000003,0.13,0,0,0
2018,1,2,6,30,0,0,0,-16.5,-11.5,1034,287,3.8000000000000003,0.13,0,0,0
2018,1,2,7,30,107,8,9,-16.6,-11,1034,288,4.1000000000000005,0.13,8,107,9
2018,1,2,8,30,676,37,148,-16.8,-9.8,1034,291,4.5,0.13,37,676,148
2018,1,2,9,30,832,53,304,-17,-8.5,1034,292,4.4,0.13,53,832,304
2018,1,2,10,30,903,62,427,-16.7,-7.2,1034,289,4,0.13,62,903,427
2018,1,2,11,30,939,66,500,-16.3,-5.9,1033,284,3.8000000000000003,0.13,66,939,500
2018,1,2,12,30,947,65,512,-15.9,-4.9,1031,280,3.7,0.13,65,947,512
2018,1,2,13,30,929,62,464,-15.4,-4.2,1031,278,3.7,0.13,62,929,464
2018,1,2,14,30,876,55,360,-15,-3.9000000000000004,1030,276,3.4000000000000004,0.13,55,876,360
2018,1,2,15,30,757,43,213,-14.600000000000001,-4.5,1030,274,2.6,0.13,43,757,213
2018,1,2,16,30,448,24,55,-12.8,-6,1029,268,1.7000000000000002,0.13,24,448,55
2018,1,2,17,30,0,0,0,-12.4,-7,1029,261,1.5,0.13,0,0,0
2018,1,2,18,30,0,0,0,-12.9,-7.6000000000000005,1029,256,1.6,0.13,0,0,0
2018,1,2,19,30,0,0,0,-13.100000000000001,-8,1029,253,1.7000000000000002,0.13,0,0,0
2018,1,2,20,30,0,0,0,-13.3,-8.4,1028,249,1.8,0.13,0,0,0
2018,1,2,21,30,0,0,0,-13.4,-8.8,1028,246,1.8,0.13,0,0,0
2018,1,2,22,30,0,0,0,-13.3,-9.200000000000001,1028,245,1.7000000000000002,0.13,0,0,0
2018,1,2,23,30,0,0,0,-13.200000000000001,-9.5,1028,249,1.6,0.13,0,0,0
2018,1,3,0,30,0,0,0,-13.200000000000001,-9.8,1027,257,1.4000000000000001,0.13,0,0,0
2018,1,3,1,30,0,0,0,-13.200000000000001,-10,1027,268,1.3,0.13,0,0,0
2018,1,3,2,30,0,0,0,-13.200000000000001,-10.100000000000001,1026,281,1.1,0.13,0,0,0
2018,1,3,3,30,0,0,0,-13.200000000000001,-10.100000000000001,1026,299,1,0.13,0,0,0
2018,1,3,4,30,0,0,0,-13.200000000000001,-10,1026,332,0.7000000000000001,0.13,0,0,0
2018,1,3,5,30,0,0,0,-13.3,-9.9,1025,215,0.5,0.13,0,0,0
2018,1,3,6,30,0,0,0,-13.5,-9.9,1025,96,0.6000000000000001,0.13,0,0,0
2018,1,3,7,30,84,8,8,-13.4,-9.1,1025,119,0.8,0.13,8,84,8
2018,1,3,8,30,16,75,78,-12.100000000000001,-7.4,1025,123,1.2000000000000002,0.13,40,636,144
2018,1,3,9,30,765,65,296,-12,-5.300000000000001,1024,129,1.7000000000000002,0.13,57,810,302
2018,1,3,10,30,204,199,282,-11.4,-3.4000000000000004,1023,142,2.1,0.13,68,881,425
2018,1,3,11,30,42,185,204,-10.9,-1.9000000000000001,1022,159,2.5,0.13,77,894,491
2018,1,3,12,30,43,217,237,-11,-0.8,1021,170,2.5,0.13,82,890,503
2018,1,3,13,30,505,157,377,-11.4,-0.2,1020,162,2,0.13,79,867,456
2018,1,3,14,30,661,94,326,-11.8,-0.1,1019,158,1.6,0.13,71,789,348
2018,1,3,15,30,27,98,104,-9.5,-0.9,1019,153,1.2000000000000002,0.13,58,639,203
2018,1,3,16,30,0,21,21,-7.9,-1.8,1018,119,1,0.13,28,323,51
2018,1,3,17,30,0,0,0,-8.700000000000001,-2.7,1017,88,1.1,0.13,0,0,0
2018,1,3,18,30,0,0,0,-8.8,-3.3000000000000003,1016,82,1.4000000000000001,0.13,0,0,0
2018,1,3,19,30,0,0,0,-8.6,-3.4000000000000004,1016,85,1.6,0.13,0,0,0
2018,1,3,20,30,0,0,0,-8,-3.3000000000000003,1015,81,1.6,0.13,0,0,0
2018,1,3,21,30,0,0,0,-7.5,-3.5,1014,67,1.7000000000000002,0.13,0,0,0
2018,1,3,22,30,0,0,0,-7,-3.6,1013,44,1.9000000000000001,0.13,0,0,0
2018,1,3,23,30,0,0,0,-6.800000000000001,-3.7,1012,22,2.4000000000000004,0.13,0,0,0
2018,1,4,0,30,0,0,0,-6.800000000000001,-3.9000000000000004,1011,187,3.1,0.13,0,0,0
2018,1,4,1,30,0,0,0,-6.9,-4.2,1009,353,3.9000000000000004,0.13,0,0,0
2018,1,4,2,30,0,0,0,-7,-4.5,1008,343,4.3,0.13,0,0,0
2018,1,4,3,30,0,0,0,-7,-4.6000000000000005,1007,336,4.7,0.13,0,0,0
2018,1,4,4,30,0,0,0,-7,-4.7,1006,330,5.300000000000001,0.13,0,0,0
2018,1,4,5,30,0,0,0,-7.300000000000001,-4.7,1005,327,6.2,0.13,0,0,0
2018,1,4,6,30,0,0,0,-8.200000000000001,-5,1004,324,7,0.13,0,0,0
2018,1,4,7,30,0,3,3,-9.5,-5.4,1004,322,7.800000000000001,0.13,7,68,7
2018,1,4,8,30,4,67,68,-10.200000000000001,-5.5,1003,321,8.3,0.13,44,572,138
2018,1,4,9,30,0,43,43,-10.600000000000001,-5.2,1003,321,8.6,0.13,67,746,293
2018,1,4,10,30,0,65,65,-10.8,-4.9,1002,319,8.700000000000001,0.13,84,827,419
2018,1,4,11,30,3,163,164,-10.9,-4.5,1002,314,8.6,0.13,91,861,491
2018,1,4,12,30,10,165,170,-11,-4.1000000000000005,1002,310,8.4,0.13,97,861,506
2018,1,4,13,30,1,106,106,-11.100000000000001,-3.8000000000000003,1003,307,8.200000000000001,0.13,97,826,458
2018,1,4,14,30,5,127,129,-11.700000000000001,-3.7,1004,305,8.1,0.13,84,770,356
2018,1,4,15,30,5,107,108,-12.700000000000001,-4,1005,303,8,0.13,63,651,212
2018,1,4,16,30,0,29,29,-13.600000000000001,-4.9,1006,301,8,0.13,30,335,55
2018,1,4,17,30,0,0,0,-13.9,-5.800000000000001,1007,298,7.800000000000001,0.13,0,0,0
2018,1,4,18,30,0,0,0,-14.200000000000001,-6.5,1008,297,7.800000000000001,0.13,0,0,0
2018,1,4,19,30,0,0,0,-14.8,-7.2,1009,297,8,0.8,0,0,0
2018,1,4,20,30,0,0,0,-15.5,-8.1,1010,296,8.1,0.8,0,0,0
2018,1,4,21,30,0,0,0,-16.3,-9,1011,294,7.800000000000001,0.8,0,0,0
2018,1,4,22,30,0,0,0,-17.1,-9.700000000000001,1012,293,7.5,0.8,0,0,0
2018,1,4,23,30,0,0,0,-17.7,-10.100000000000001,1012,294,7.300000000000001,0.8,0,0,0
2018,1,5,0,30,0,0,0,-18,-10.200000000000001,1012,295,7.1000000000000005,0.8,0,0,0
2018,1,5,1,30,0,0,0,-18.1,-10.4,1013,296,7,0.8,0,0,0
2018,1,5,2,30,0,0,0,-18.3,-10.5,1014,296,6.9,0.8,0,0,0
2018,1,5,3,30,0,0,0,-18.5,-10.8,1014,295,6.800000000000001,0.8,0,0,0
2018,1,5,4,30,0,0,0,-18.6,-11,1015,294,6.7,0.8,0,0,0
2018,1,5,5,30,0,0,0,-18.7,-11.4,1015,291,6.4,0.8,0,0,0
2018,1,5,6,30,0,0,0,-18.8,-11.9,1016,288,6.1000000000000005,0.8,0,0,0
2018,1,5,7,30,46,6,6,-18.8,-11.700000000000001,1017,286,6.2,0.8,8,92,8
2018,1,5,8,30,450,66,140,-18.8,-10.9,1017,287,6.800000000000001,0.8,43,667,153
2018,1,5,9,30,543,141,306,-18.900000000000002,-9.8,1018,289,7.2,0.8,66,832,319
2018,1,5,10,30,410,235,402,-18.900000000000002,-8.8,1019,289,7.4,0.8,82,902,449
2018,1,5,11,30,377,290,466,-18.8,-7.9,1018,289,7.4,0.8,84,951,527
2018,1,5,12,30,380,299,480,-18.6,-7.5,1018,288,7.5,0.8,86,956,542
2018,1,5,13,30,407,261,440,-18.6,-7.4,1019,289,7.4,0.8,82,933,492
2018,1,5,14,30,531,168,357,-18.7,-7.800000000000001,1019,289,7.300000000000001,0.8,70,883,384
2018,1,5,15,30,765,54,231,-18.900000000000002,-8.700000000000001,1020,288,6.9,0.8,54,765,231
2018,1,5,16,30,183,36,50,-19.1,-9.600000000000001,1021,288,6.300000000000001,0.8,28,457,63
2018,1,5,17,30,0,0,0,-19.1,-10.100000000000001,1022,288,5.9,0.8,0,0,0
2018,1,5,18,30,0,0,0,-19,-10.3,1022,288,5.7,0.8,0,0,0
2018,1,5,19,30,0,0,0,-18.900000000000002,-10.4,1023,289,5.6000000000000005,0.8,0,0,0
2018,1,5,20,30,0,0,0,-18.8,-10.4,1023,291,5.5,0.8,0,0,0
2018,1,5,21,30,0,0,0,-18.8,-10.5,1024,294,5.5,0.8,0,0,0
2018,1,5,22,30,0,0,0,-18.8,-10.700000000000001,1024,297,5.4,0.8,0,0,0
2018,1,5,23,30,0,0,0,-19,-10.8,1024,299,5.4,0.8,0,0,0
2018,1,6,0,30,0,0,0,-19.200000000000003,-11.100000000000001,1024,300,5.2,0.8,0,0,0
2018,1,6,1,30,0,0,0,-19.3,-11.5,1025,299,4.9,0.8,0,0,0
2018,1,6,2,30,0,0,0,-19.400000000000002,-12,1026,297,4.6000000000000005,0.8,0,0,0
2018,1,6,3,30,0,0,0,-19.5,-12.3,1026,294,4.6000000000000005,0.8,0,0,0
2018,1,6,4,30,0,0,0,-19.6,-12.600000000000001,1027,292,4.6000000000000005,0.8,0,0,0
2018,1,6,5,30,0,0,0,-19.8,-12.9,1027,292,4.7,0.8,0,0,0
2018,1,6,6,30,0,0,0,-20,-13,1028,294,4.9,0.8,0,0,0
2018,1,6,7,30,58,7,7,-20.1,-12.700000000000001,1029,297,5.300000000000001,0.8,8,95,8
2018,1,6,8,30,574,55,149,-20.200000000000003,-11.8,1029,298,5.9,0.8,43,688,156
2018,1,6,9,30,576,127,302,-20,-10.700000000000001,1030,299,6.2,0.8,62,848,320
2018,1,6,10,30,359,246,392,-19.6,-9.600000000000001,1030,299,6.4,0.8,76,916,449
2018,1,6,11,30,336,301,458,-19.200000000000003,-8.6,1029,300,6.6000000000000005,0.8,82,953,527
2018,1,6,12,30,340,311,474,-18.900000000000002,-8.1,1029,301,6.7,0.8,90,942,541
2018,1,6,13,30,347,279,432,-18.900000000000002,-8,1029,303,6.800000000000001,0.8,92,901,490
2018,1,6,14,30,597,150,364,-18.900000000000002,-8.3,1029,305,6.7,0.8,79,849,383
2018,1,6,15,30,717,62,230,-19,-8.9,1030,306,6.300000000000001,0.8,59,730,230
2018,1,6,16,30,301,34,58,-19.1,-9.5,1031,306,5.7,0.8,30,425,64
2018,1,6,17,30,0,0,0,-19,-9.9,1031,308,5.300000000000001,0.8,0,0,0
2018,1,6,18,30,0,0,0,-18.900000000000002,-10.200000000000001,1032,310,5,0.8,0,0,0
2018,1,6,19,30,0,0,0,-18.7,-10.600000000000001,1033,311,4.6000000000000005,0.8,0,0,0
2018,1,6,20,30,0,0,0,-18.400000000000002,-11.5,1033,310,3.8000000000000003,0.8,0,0,0
2018,1,6,21,30,0,0,0,-18.3,-12.200000000000001,1034,310,3.3000000000000003,0.8,0,0,0
2018,1,6,22,30,0,0,0,-18.3,-12.700000000000001,1034,311,3.2,0.8,0,0,0
2018,1,6,23,30,0,0,0,-18.5,-13.200000000000001,1034,313,3,0.8,0,0,0
2018,1,7,0,30,0,0,0,-18.6,-13.700000000000001,1034,315,2.8000000000000003,0.8,0,0,0
2018,1,7,1,30,0,0,0,-18.7,-14.100000000000001,1035,318,2.6,0.8,0,0,0
2018,1,7,2,30,0,0,0,-18.7,-14.600000000000001,1035,321,2.3000000000000003,0.8,0,0,0
2018,1,7,3,30,0,0,0,-18.900000000000002,-15,1035,323,2.1,0.8,0,0,0
2018,1,7,4,30,0,0,0,-19,-15.3,1035,320,2,0.8,0,0,0
2018,1,7,5,30,0,0,0,-19.1,-15.600000000000001,1036,316,1.9000000000000001,0.8,0,0,0
2018,1,7,6,30,0,0,0,-19.1,-15.700000000000001,1037,311,1.7000000000000002,0.8,0,0,0
2018,1,7,7,30,87,8,8,-19,-14.4,1037,305,1.9000000000000001,0.8,9,119,10
2018,1,7,8,30,580,50,146,-18.7,-12.100000000000001,1037,305,1.8,0.8,42,667,152
2018,1,7,9,30,525,135,295,-19.3,-10.200000000000001,1037,290,1.1,0.8,61,832,315
2018,1,7,10,30,382,230,386,-19.5,-8.700000000000001,1037,244,0.9,0.8,76,896,442
2018,1,7,11,30,383,279,459,-19.1,-7.4,1035,215,1.5,0.8,82,933,519
2018,1,7,12,30,353,292,462,-18.6,-6.300000000000001,1034,212,2,0.8,84,937,534
2018,1,7,13,30,490,206,423,-18.400000000000002,-5.7,1033,208,2.4000000000000004,0.8,83,899,482
2018,1,7,14,30,311,201,313,-18.2,-5.6000000000000005,1032,203,2.7,0.8,74,838,376
2018,1,7,15,30,393,106,199,-17.6,-6,1032,197,2.4000000000000004,0.8,58,714,227
2018,1,7,16,30,2,43,43,-15.9,-7,1031,192,2,0.8,31,399,64
2018,1,7,17,30,0,0,0,-15.200000000000001,-7.6000000000000005,1031,187,2.4000000000000004,0.8,0,0,0
2018,1,7,18,30,0,0,0,-15.5,-7.9,1031,185,2.8000000000000003,0.8,0,0,0
2018,1,7,19,30,0,0,0,-15.5,-8.6,1030,186,2.9000000000000004,0.8,0,0,0
2018,1,7,20,30,0,0,0,-15.100000000000001,-9.1,1029,189,2.9000000000000004,0.8,0,0,0
2018,1,7,21,30,0,0,0,-14.8,-9.4,1029,192,2.9000000000000004,0.8,0,0,0
2018,1,7,22,30,0,0,0,-14.600000000000001,-9.600000000000001,1028,193,3,0.8,0,0,0
2018,1,7,23,30,0,0,0,-14.5,-9.600000000000001,1027,194,3,0.8,0,0,0
2018,1,8,0,30,0,0,0,-14.3,-9.700000000000001,1026,195,3,0.8,0,0,0
2018,1,8,1,30,0,0,0,-14.100000000000001,-9.600000000000001,1025,195,2.9000000000000004,0.8,0,0,0
2018,1,8,2,30,0,0,0,-13.8,-9.5,1025,194,2.8000000000000003,0.8,0,0,0
2018,1,8,3,30,0,0,0,-13.5,-9.1,1024,192,2.9000000000000004,0.8,0,0,0
2018,1,8,4,30,0,0,0,-13.100000000000001,-9,1023,189,2.7,0.8,0,0,0
2018,1,8,5,30,0,0,0,-12.8,-9,1023,187,2.6,0.8,0,0,0
2018,1,8,6,30,0,0,0,-12.700000000000001,-9.1,1023,188,2.8000000000000003,0.8,0,0,0
2018,1,8,7,30,5,5,5,-12.600000000000001,-8.3,1023,191,3.2,0.8,8,74,8
2018,1,8,8,30,8,82,83,-12.200000000000001,-6.5,1023,198,3.7,0.8,48,541,138
2018,1,8,9,30,31,161,170,-11.9,-4.3,1023,208,3.7,0.8,74,718,294
2018,1,8,10,30,414,199,369,-11.100000000000001,-1.9000000000000001,1022,215,3.4000000000000004,0.8,94,786,417
2018,1,8,11,30,263,282,406,-10,0.1,1021,216,3.2,0.8,109,806,488
2018,1,8,12,30,171,294,377,-8.700000000000001,1.1,1020,211,3.3000000000000003,0.8,113,801,500
2018,1,8,13,30,121,285,339,-7.300000000000001,1.3,1019,206,3.2,0.8,105,781,453
2018,1,8,14,30,57,212,233,-5.9,0.9,1019,204,3,0.8,86,736,353
2018,1,8,15,30,4,88,89,-4.7,0.30000000000000004,1019,204,3.1,0.8,62,632,213
2018,1,8,16,30,0,23,23,-3.9000000000000004,-0.2,1019,207,3.4000000000000004,0.8,31,344,60
2018,1,8,17,30,0,0,0,-2.9000000000000004,-0.30000000000000004,1019,212,3.5,0.8,0,0,0
2018,1,8,18,30,0,0,0,-1.8,-0.1,1019,218,3.5,0.8,0,0,0
2018,1,8,19,30,0,0,0,-1,0.1,1019,221,3.4000000000000004,0.65,0,0,0
2018,1,8,20,30,0,0,0,-0.6000000000000001,0.1,1018,225,3.3000000000000003,0.65,0,0,0
2018,1,8,21,30,0,0,0,-0.5,-0.2,1018,230,3,0.65,0,0,0
2018,1,8,22,30,0,0,0,-0.9,-0.9,1018,236,2.5,0.65,0,0,0
2018,1,8,23,30,0,0,0,-1.3,-1.3,1018,241,2.2,0.65,0,0,0
2018,1,9,0,30,0,0,0,-1.4000000000000001,-1.4000000000000001,1018,247,2.1,0.65,0,0,0
2018,1,9,1,30,0,0,0,-1.4000000000000001,-1.4000000000000001,1019,253,2.1,0.65,0,0,0
2018,1,9,2,30,0,0,0,-1.4000000000000001,-1.4000000000000001,1019,260,2.2,0.65,0,0,0
2018,1,9,3,30,0,0,0,-1.7000000000000002,-1.6,1020,266,2.1,0.65,0,0,0
2018,1,9,4,30,0,0,0,-1.8,-1.8,1020,270,2,0.65,0,0,0
2018,1,9,5,30,0,0,0,-2.1,-2.1,1021,271,1.9000000000000001,0.65,0,0,0
2018,1,9,6,30,0,0,0,-2.2,-2.2,1021,271,1.9000000000000001,0.65,0,0,0
2018,1,9,7,30,97,9,10,-2.3000000000000003,-1.1,1022,273,2,0.65,9,97,10
2018,1,9,8,30,588,44,142,-1.1,1.3,1023,275,2.3000000000000003,0.65,44,588,142
2018,1,9,9,30,496,116,268,0.1,3.6,1023,280,2.6,0.65,64,769,300
2018,1,9,10,30,8,141,144,0.8,5.4,1023,291,3.2,0.65,76,851,426
2018,1,9,11,30,206,254,351,0.4,6.7,1023,299,3.7,0.65,80,889,500
2018,1,9,12,30,98,254,302,-0.2,7.4,1022,302,3.7,0.65,81,896,516
2018,1,9,13,30,360,225,387,-0.6000000000000001,7.6000000000000005,1022,307,3.3000000000000003,0.65,78,870,468
2018,1,9,14,30,632,116,347,-0.5,6.7,1023,314,2.4000000000000004,0.65,70,815,368
2018,1,9,15,30,665,60,221,0.7000000000000001,4.4,1023,324,1.5,0.65,54,698,223
2018,1,9,16,30,414,29,65,-1,2.5,1024,336,1.5,0.65,29,414,65
2018,1,9,17,30,0,0,0,-2.3000000000000003,2.2,1025,345,1.4000000000000001,0.65,0,0,0
2018,1,9,18,30,0,0,0,-2.5,2.5,1026,352,1.3,0.65,0,0,0
2018,1,9,19,30,0,0,0,-2.6,2.6,1026,179,1.2000000000000002,0.65,0,0,0
2018,1,9,20,30,0,0,0,-2.6,2.4000000000000004,1027,4,1.1,0.65,0,0,0
2018,1,9,21,30,0,0,0,-2.7,1.7000000000000002,1027,7,1.2000000000000002,0.65,0,0,0
2018,1,9,22,30,0,0,0,-2.7,0.7000000000000001,1028,12,1.3,0.65,0,0,0
2018,1,9,23,30,0,0,0,-2.5,-0.1,1028,23,1.4000000000000001,0.65,0,0,0
2018,1,10,0,30,0,0,0,-2.6,-0.6000000000000001,1028,38,1.6,0.65,0,0,0
2018,1,10,1,30,0,0,0,-2.7,-1,1028,53,1.9000000000000001,0.65,0,0,0
2018,1,10,2,30,0,0,0,-2.8000000000000003,-1.3,1028,66,2.2,0.65,0,0,0
2018,1,10,3,30,0,0,0,-2.7,-1.5,1028,73,2.4000000000000004,0.65,0,0,0
2018,1,10,4,30,0,0,0,-2.7,-1.7000000000000002,1028,76,2.4000000000000004,0.65,0,0,0
2018,1,10,5,30,0,0,0,-2.7,-2.1,1029,79,2.1,0.65,0,0,0
2018,1,10,6,30,0,0,0,-2.7,-2.4000000000000004,1029,88,1.7000000000000002,0.65,0,0,0
2018,1,10,7,30,5,4,4,-2.7,-1.6,1030,103,1.9000000000000001,0.65,8,63,8
2018,1,10,8,30,4,73,74,-2.1,0.30000000000000004,1030,121,2.2,0.65,48,505,132
2018,1,10,9,30,151,170,217,-1.3,2.2,1031,140,2.2,0.65,66,712,286
2018,1,10,10,30,6,176,178,-0.8,3.9000000000000004,1030,156,2.4000000000000004,0.65,74,810,409
2018,1,10,11,30,23,225,236,-0.7000000000000001,5,1029,166,2.5,0.65,80,846,481
2018,1,10,12,30,7,193,196,-0.5,5.7,1028,168,2.5,0.65,82,850,496
2018,1,10,13,30,9,187,191,-0.2,5.800000000000001,1027,166,2.5,0.65,80,822,451
2018,1,10,14,30,4,136,137,0.2,5.2,1027,161,1.9000000000000001,0.65,74,756,353
2018,1,10,15,30,486,57,176,1,3.5,1027,156,1.4000000000000001,0.65,60,628,214
2018,1,10,16,30,345,32,63,0.5,2,1027,155,1.5,0.65,32,345,63
2018,1,10,17,30,0,0,0,0.2,1.6,1028,155,1.8,0.65,0,0,0
2018,1,10,18,30,0,0,0,0.6000000000000001,1.7000000000000002,1028,159,2.1,0.65,0,0,0
2018,1,10,19,30,0,0,0,1.2000000000000002,1.7000000000000002,1028,164,2.1,0.65,0,0,0
2018,1,10,20,30,0,0,0,1.5,1.6,1027,167,2,0.65,0,0,0
2018,1,10,21,30,0,0,0,1.3,1.3,1027,169,1.8,0.65,0,0,0
2018,1,10,22,30,0,0,0,1.2000000000000002,1.2000000000000002,1026,171,1.8,0.65,0,0,0
2018,1,10,23,30,0,0,0,1.3,1.3,1026,176,1.9000000000000001,0.65,0,0,0
2018,1,11,0,30,0,0,0,1.4000000000000001,1.4000000000000001,1026,180,1.9000000000000001,0.65,0,0,0
2018,1,11,1,30,0,0,0,1.3,1.3,1026,185,1.8,0.65,0,0,0
2018,1,11,2,30,0,0,0,1,1.1,1026,190,1.7000000000000002,0.65,0,0,0
2018,1,11,3,30,0,0,0,0.7000000000000001,0.9,1025,195,1.6,0.65,0,0,0
2018,1,11,4,30,0,0,0,0.5,0.8,1025,197,1.6,0.65,0,0,0
2018,1,11,5,30,0,0,0,0.5,0.8,1026,195,1.6,0.65,0,0,0
2018,1,11,6,30,0,0,0,0.5,0.9,1026,189,1.6,0.65,0,0,0
2018,1,11,7,30,0,2,2,0.7000000000000001,1.5,1026,180,1.8,0.65,8,56,8
2018,1,11,8,30,0,35,35,1.4000000000000001,2.7,1027,170,2,0.65,48,489,130
2018,1,11,9,30,98,150,180,2.5,4.2,1027,162,2,0.65,68,689,281
2018,1,11,10,30,62,213,239,3.9000000000000004,6.300000000000001,1026,157,2.1,0.65,78,781,402
2018,1,11,11,30,55,226,252,5.7,8.700000000000001,1025,155,2.3000000000000003,0.65,80,828,475
2018,1,11,12,30,153,235,310,7.4,10.9,1024,156,2.7,0.65,81,837,491
2018,1,11,13,30,169,220,297,9.1,12,1023,155,2.7,0.65,77,815,447
2018,1,11,14,30,165,176,237,10,11.5,1023,151,2.3000000000000003,0.65,70,754,350
2018,1,11,15,30,11,87,90,9.200000000000001,9.200000000000001,1022,149,2,0.65,56,623,211
2018,1,11,16,30,0,21,21,7.1000000000000005,7.1000000000000005,1022,148,2.2,0.65,32,319,62
2018,1,11,17,30,0,0,0,6.7,6.7,1022,149,2.2,0.65,0,0,0
2018,1,11,18,30,0,0,0,6.9,6.9,1021,150,2.3000000000000003,0.65,0,0,0
2018,1,11,19,30,0,0,0,7,7,1021,152,2.3000000000000003,0.65,0,0,0
2018,1,11,20,30,0,0,0,7.300000000000001,7.300000000000001,1020,155,2.4000000000000004,0.65,0,0,0
2018,1,11,21,30,0,0,0,7.7,7.7,1019,157,2.6,0.65,0,0,0
2018,1,11,22,30,0,0,0,8.5,8.5,1018,161,2.7,0.65,0,0,0
2018,1,11,23,30,0,0,0,9,9,1017,162,2.9000000000000004,0.65,0,0,0
2018,1,12,0,30,0,0,0,9.4,9.4,1016,160,2.9000000000000004,0.65,0,0,0
2018,1,12,1,30,0,0,0,10.100000000000001,10.100000000000001,1015,156,3.2,0.65,0,0,0
2018,1,12,2,30,0,0,0,11.3,11.4,1014,156,4.1000000000000005,0.65,0,0,0
2018,1,12,3,30,0,0,0,12.200000000000001,12.200000000000001,1013,159,4.9,0.65,0,0,0
